State,Sector,Year,Value
New York,Commercial,1997,29.62266321
New York,Commercial,1998,27.6914294
New York,Commercial,1999,30.17751345
New York,Commercial,2000,32.04770402
New York,Commercial,2001,30.64749062
New York,Commercial,2002,31.19320108
New York,Commercial,2003,32.73181929
New York,Commercial,2004,34.69046435
New York,Commercial,2005,28.54670609
New York,Commercial,2006,25.36532812
New York,Commercial,2007,26.65244863
New York,Commercial,2008,25.69938168
New York,Commercial,2009,25.33795989
New York,Commercial,2010,25.02284629
New York,Electric Power,1990,62.76418043
New York,Electric Power,1991,58.47943125
New York,Electric Power,1992,53.63911934
New York,Electric Power,1993,47.40460941
New York,Electric Power,1994,47.273364
New York,Electric Power,1995,51.10296546
New York,Electric Power,1996,46.66441762
New York,Electric Power,1997,52.18116463
New York,Electric Power,1998,55.91260748
New York,Electric Power,1999,56.64682488
New York,Electric Power,2000,55.63491933
New York,Electric Power,2001,54.77409415
New York,Electric Power,2002,50.6460168
New York,Electric Power,2003,51.67948875
New York,Electric Power,2004,52.10514208
New York,Electric Power,2005,54.76600761
New York,Electric Power,2006,46.31735197
New York,Electric Power,2007,48.92344485
New York,Electric Power,2008,42.57822308
New York,Electric Power,2009,34.13924242
New York,Electric Power,2010,37.76055139
New York,Industrial,1990,20.25026961
New York,Industrial,1991,19.45339892
New York,Industrial,1992,20.70828522
New York,Industrial,1993,20.32612416
New York,Industrial,1994,20.54577279
New York,Industrial,1995,22.38469708
New York,Industrial,1996,23.14330016
New York,Industrial,1997,22.42106594
New York,Industrial,1998,21.50617106
New York,Industrial,1999,17.81577804
New York,Industrial,2000,17.28690175
New York,Industrial,2001,16.51115949
New York,Industrial,2002,15.06843308
New York,Industrial,2003,14.32955271
New York,Industrial,2004,14.33747449
New York,Industrial,2005,15.14465805
New York,Industrial,2006,14.81217327
New York,Industrial,2007,14.12133974
New York,Industrial,2008,13.65811346
New York,Industrial,2009,11.38421806
New York,Industrial,2010,10.29047686
New York,Residential,1990,33.75748572
New York,Residential,1991,33.00620817
New York,Residential,1992,36.39110948
New York,Residential,1993,35.82060233
New York,Residential,1994,35.41050355
New York,Residential,1995,34.37959969
New York,Residential,1996,36.72173209
New York,Residential,1997,34.83082065
New York,Residential,1998,31.74391374
New York,Residential,1999,34.44735291
New York,Residential,2000,39.41467313
New York,Residential,2001,38.36081507
New York,Residential,2002,36.11338868
New York,Residential,2003,38.76115968
New York,Residential,2004,38.24145681
New York,Residential,2005,39.23329504
New York,Residential,2006,32.60442698
New York,Residential,2007,36.38813812
New York,Residential,2008,34.62446927
New York,Residential,2009,32.90081975
New York,Residential,2010,31.73436293
New York,Transportation,1990,64.11307454
New York,Transportation,1991,62.47759269
New York,Transportation,1992,60.99550017
New York,Transportation,1993,62.22265122
New York,Transportation,1994,60.9863113
New York,Transportation,1995,62.72612829
New York,Transportation,1996,65.90868206
New York,Transportation,1997,65.8857682
New York,Transportation,1998,66.41380593
New York,Transportation,1999,66.80196377
New York,Transportation,2000,67.16702203
New York,Transportation,2001,67.1366346
New York,Transportation,2002,68.77408531
New York,Transportation,2003,73.20369026
New York,Transportation,2004,75.36906875
New York,Transportation,2005,73.75467581
New York,Transportation,2006,74.81950264
New York,Transportation,2007,74.55718233
New York,Transportation,2008,75.1554647
New York,Transportation,2009,72.79619473
New York,Transportation,2010,69.01711632
New York,Population,1990,"18,020,784"
New York,Population,1991,"18,122,510"
New York,Population,1992,"18,246,653"
New York,Population,1993,"18,374,954"
New York,Population,1994,"18,459,470"
New York,Population,1995,"18,524,104"
New York,Population,1996,"18,588,460"
New York,Population,1997,"18,656,546"
New York,Population,1998,"18,755,906"
New York,Population,1999,"18,882,725"
New York,Population,2000,"18,976,457"
New York,Population,2001,"19,082,838"
New York,Population,2002,"19,137,800"
New York,Population,2003,"19,175,939"
New York,Population,2004,"19,171,567"
New York,Population,2005,"19,132,610"
New York,Population,2006,"19,104,631"
New York,Population,2007,"19,132,335"
New York,Population,2008,"19,212,436"
New York,Population,2009,"19,307,066"
New York,Population,2010,"19,378,102"
North Carolina,Commercial,1990,3.755605671
North Carolina,Commercial,1991,3.573825556
North Carolina,Commercial,1992,3.812487077
North Carolina,Commercial,1993,3.957482053
North Carolina,Commercial,1994,4.318872577
North Carolina,Commercial,1995,4.132742361
North Carolina,Commercial,1996,4.662847462
North Carolina,Commercial,1997,4.458587206
North Carolina,Commercial,1998,4.342628499
North Carolina,Commercial,1999,4.081930189
North Carolina,Commercial,2000,4.568736839
North Carolina,Commercial,2001,4.516051044
North Carolina,Commercial,2002,4.021750184
North Carolina,Commercial,2003,4.826505089
North Carolina,Commercial,2004,5.264254181
North Carolina,Commercial,2005,5.015273726
North Carolina,Commercial,2006,4.583692125
North Carolina,Commercial,2007,4.161602061
North Carolina,Commercial,2008,4.81835116
North Carolina,Commercial,2009,5.213918102
North Carolina,Commercial,2010,5.189178469
North Carolina,Electric Power,1990,46.0451875
North Carolina,Electric Power,1991,46.79037323
North Carolina,Electric Power,1992,53.79850458
North Carolina,Electric Power,1993,58.36354956
North Carolina,Electric Power,1994,53.12863774
North Carolina,Electric Power,1995,56.14218694
North Carolina,Electric Power,1996,63.93872884
North Carolina,Electric Power,1997,66.52821419
North Carolina,Electric Power,1998,65.73803815
North Carolina,Electric Power,1999,65.08053466
North Carolina,Electric Power,2000,69.19078752
North Carolina,Electric Power,2001,66.5856086
North Carolina,Electric Power,2002,69.03938151
North Carolina,Electric Power,2003,68.31745014
North Carolina,Electric Power,2004,69.36458246
North Carolina,Electric Power,2005,72.89598898
North Carolina,Electric Power,2006,70.30824926
North Carolina,Electric Power,2007,75.94376664
North Carolina,Electric Power,2008,72.31733899
North Carolina,Electric Power,2009,62.38887845
North Carolina,Electric Power,2010,70.6931428
North Carolina,Industrial,1990,17.35279413
North Carolina,Industrial,1991,16.76611805
North Carolina,Industrial,1992,18.454718
North Carolina,Industrial,1993,17.59343429
North Carolina,Industrial,1994,16.79730621
North Carolina,Industrial,1995,17.98938766
North Carolina,Industrial,1996,17.98805539
North Carolina,Industrial,1997,17.67323724
North Carolina,Industrial,1998,16.71806122
North Carolina,Industrial,1999,15.64723734
North Carolina,Industrial,2000,16.1932114
North Carolina,Industrial,2001,15.42374046
North Carolina,Industrial,2002,14.5810594
North Carolina,Industrial,2003,13.61499056
North Carolina,Industrial,2004,13.95361653
North Carolina,Industrial,2005,13.97458209
North Carolina,Industrial,2006,13.13367846
North Carolina,Industrial,2007,12.40756475
North Carolina,Industrial,2008,11.32415598
North Carolina,Industrial,2009,10.01325336
North Carolina,Industrial,2010,10.70445261
North Carolina,Residential,1990,5.256468817
North Carolina,Residential,1991,5.374778772
North Carolina,Residential,1992,6.020084397
North Carolina,Residential,1993,6.283604495
North Carolina,Residential,1994,5.92531795
North Carolina,Residential,1995,6.554924172
North Carolina,Residential,1996,7.52654345
North Carolina,Residential,1997,6.855328739
North Carolina,Residential,1998,6.667055626
North Carolina,Residential,1999,6.348750869
North Carolina,Residential,2000,7.146694768
North Carolina,Residential,2001,6.801107772
North Carolina,Residential,2002,6.337496301
North Carolina,Residential,2003,7.175431681
North Carolina,Residential,2004,7.132288295
North Carolina,Residential,2005,6.583162537
North Carolina,Residential,2006,5.661913215
North Carolina,Residential,2007,5.543573562
North Carolina,Residential,2008,5.904941664
North Carolina,Residential,2009,5.777072946
North Carolina,Residential,2010,6.442942454
North Carolina,Transportation,1990,38.38116849
North Carolina,Transportation,1991,37.86910921
North Carolina,Transportation,1992,38.61556786
North Carolina,Transportation,1993,40.21595414
North Carolina,Transportation,1994,41.3486537
North Carolina,Transportation,1995,42.9452335
North Carolina,Transportation,1996,45.41523824
North Carolina,Transportation,1997,46.23083163
North Carolina,Transportation,1998,47.29594591
North Carolina,Transportation,1999,48.28049662
North Carolina,Transportation,2000,49.9763116
North Carolina,Transportation,2001,49.2062108
North Carolina,Transportation,2002,49.80565355
North Carolina,Transportation,2003,50.32344638
North Carolina,Transportation,2004,52.26474686
North Carolina,Transportation,2005,53.60544361
North Carolina,Transportation,2006,53.1169881
North Carolina,Transportation,2007,54.92875968
North Carolina,Transportation,2008,54.01638814
North Carolina,Transportation,2009,48.94662477
North Carolina,Transportation,2010,49.0932247
North Carolina,Population,1990,"6,664,016"
North Carolina,Population,1991,"6,784,280"
North Carolina,Population,1992,"6,897,214"
North Carolina,Population,1993,"7,042,818"
North Carolina,Population,1994,"7,187,398"
North Carolina,Population,1995,"7,344,674"
North Carolina,Population,1996,"7,500,670"
North Carolina,Population,1997,"7,656,825"
North Carolina,Population,1998,"7,809,121"
North Carolina,Population,1999,"7,949,361"
North Carolina,Population,2000,"8,049,313"
North Carolina,Population,2001,"8,210,122"
North Carolina,Population,2002,"8,326,201"
North Carolina,Population,2003,"8,422,501"
North Carolina,Population,2004,"8,553,152"
North Carolina,Population,2005,"8,705,407"
North Carolina,Population,2006,"8,917,270"
North Carolina,Population,2007,"9,118,037"
North Carolina,Population,2008,"9,309,449"
North Carolina,Population,2009,"9,449,566"
North Carolina,Population,2010,"9,535,483"
North Dakota,Commercial,1990,0.850054635
North Dakota,Commercial,1991,0.880848474
North Dakota,Commercial,1992,0.81857749
North Dakota,Commercial,1993,0.869178636
North Dakota,Commercial,1994,0.895683942
North Dakota,Commercial,1995,0.905560973
North Dakota,Commercial,1996,1.006950511
North Dakota,Commercial,1997,0.975969073
North Dakota,Commercial,1998,0.882964826
North Dakota,Commercial,1999,0.893610103
North Dakota,Commercial,2000,0.96251967
North Dakota,Commercial,2001,0.982677504
North Dakota,Commercial,2002,1.014461098
North Dakota,Commercial,2003,1.001944614
North Dakota,Commercial,2004,1.076779803
North Dakota,Commercial,2005,1.134447224
North Dakota,Commercial,2006,0.837560681
North Dakota,Commercial,2007,1.110660191
North Dakota,Commercial,2008,0.99353487
North Dakota,Commercial,2009,0.953506063
North Dakota,Commercial,2010,0.968560949
North Dakota,Electric Power,1990,27.9331995
North Dakota,Electric Power,1991,29.08055366
North Dakota,Electric Power,1992,30.22499983
North Dakota,Electric Power,1993,30.4243748
North Dakota,Electric Power,1994,30.47210842
North Dakota,Electric Power,1995,29.67851862
North Dakota,Electric Power,1996,30.99497656
North Dakota,Electric Power,1997,29.63008964
North Dakota,Electric Power,1998,30.83694751
North Dakota,Electric Power,1999,31.60100758
North Dakota,Electric Power,2000,32.16907777
North Dakota,Electric Power,2001,31.89058973
North Dakota,Electric Power,2002,32.27740216
North Dakota,Electric Power,2003,31.79211473
North Dakota,Electric Power,2004,30.41525107
North Dakota,Electric Power,2005,32.84944707
North Dakota,Electric Power,2006,31.23693394
North Dakota,Electric Power,2007,31.9216377
North Dakota,Electric Power,2008,32.5637954
North Dakota,Electric Power,2009,32.22931809
North Dakota,Electric Power,2010,30.7105929
North Dakota,Industrial,1990,6.075352309
North Dakota,Industrial,1991,6.139637825
North Dakota,Industrial,1992,6.211198115
North Dakota,Industrial,1993,6.092824874
North Dakota,Industrial,1994,6.522179816
North Dakota,Industrial,1995,7.096542274
North Dakota,Industrial,1996,6.410008472
North Dakota,Industrial,1997,6.61962727
North Dakota,Industrial,1998,6.655657077
North Dakota,Industrial,1999,6.474562846
North Dakota,Industrial,2000,7.721488142
North Dakota,Industrial,2001,8.026912253
North Dakota,Industrial,2002,7.462716375
North Dakota,Industrial,2003,7.416770947
North Dakota,Industrial,2004,7.390515678
North Dakota,Industrial,2005,7.550421107
North Dakota,Industrial,2006,7.617073721
North Dakota,Industrial,2007,7.81688788
North Dakota,Industrial,2008,8.355488343
North Dakota,Industrial,2009,7.479849248
North Dakota,Industrial,2010,9.039016774
North Dakota,Residential,1990,1.116006161
North Dakota,Residential,1991,1.224203093
North Dakota,Residential,1992,1.096766241
North Dakota,Residential,1993,1.143148645
North Dakota,Residential,1994,1.079563261
North Dakota,Residential,1995,1.135934185
North Dakota,Residential,1996,1.301390661
North Dakota,Residential,1997,1.270650784
North Dakota,Residential,1998,1.057894682
North Dakota,Residential,1999,1.158543715
North Dakota,Residential,2000,1.276182178
North Dakota,Residential,2001,1.281043831
North Dakota,Residential,2002,1.254088269
North Dakota,Residential,2003,1.319073329
North Dakota,Residential,2004,1.322983059
North Dakota,Residential,2005,1.257029327
North Dakota,Residential,2006,1.078202273
North Dakota,Residential,2007,1.170063313
North Dakota,Residential,2008,1.301157453
North Dakota,Residential,2009,1.178869511
North Dakota,Residential,2010,1.077382061
North Dakota,Transportation,1990,4.62419393
North Dakota,Transportation,1991,4.683904825
North Dakota,Transportation,1992,4.903307041
North Dakota,Transportation,1993,5.176996116
North Dakota,Transportation,1994,5.114764133
North Dakota,Transportation,1995,5.115453404
North Dakota,Transportation,1996,5.244769748
North Dakota,Transportation,1997,5.326692135
North Dakota,Transportation,1998,4.766644194
North Dakota,Transportation,1999,5.682407305
North Dakota,Transportation,2000,5.560035059
North Dakota,Transportation,2001,6.026940191
North Dakota,Transportation,2002,5.998506342
North Dakota,Transportation,2003,6.028946171
North Dakota,Transportation,2004,6.32781085
North Dakota,Transportation,2005,6.262793663
North Dakota,Transportation,2006,6.225864663
North Dakota,Transportation,2007,7.124961287
North Dakota,Transportation,2008,6.539314043
North Dakota,Transportation,2009,5.95199529
North Dakota,Transportation,2010,6.951996535
North Dakota,Population,1990,"637,685"
North Dakota,Population,1991,"635,753"
North Dakota,Population,1992,"638,223"
North Dakota,Population,1993,"641,216"
North Dakota,Population,1994,"644,804"
North Dakota,Population,1995,"647,832"
North Dakota,Population,1996,"650,382"
North Dakota,Population,1997,"649,716"
North Dakota,Population,1998,"647,532"
North Dakota,Population,1999,"644,259"
North Dakota,Population,2000,"642,200"
North Dakota,Population,2001,"639,062"
North Dakota,Population,2002,"638,168"
North Dakota,Population,2003,"638,817"
North Dakota,Population,2004,"644,705"
North Dakota,Population,2005,"646,089"
North Dakota,Population,2006,"649,422"
North Dakota,Population,2007,"652,822"
North Dakota,Population,2008,"657,569"
North Dakota,Population,2009,"664,968"
North Dakota,Population,2010,"672,591"
Ohio,Commercial,1990,10.57625786
Ohio,Commercial,1991,10.54897736
Ohio,Commercial,1992,11.12595387
Ohio,Commercial,1993,11.15390532
Ohio,Commercial,1994,11.14602424
Ohio,Commercial,1995,11.60045036
Ohio,Commercial,1996,12.79382535
Ohio,Commercial,1997,12.48839127
Ohio,Commercial,1998,10.54863266
Ohio,Commercial,1999,10.87393982
Ohio,Commercial,2000,11.54194916
Ohio,Commercial,2001,11.13495167
Ohio,Commercial,2002,11.08526283
Ohio,Commercial,2003,11.45892703
Ohio,Commercial,2004,11.54622744
Ohio,Commercial,2005,10.9461196
Ohio,Commercial,2006,9.38459667
Ohio,Commercial,2007,10.29983807
Ohio,Commercial,2008,11.00115746
Ohio,Commercial,2009,10.82290071
Ohio,Commercial,2010,10.49746719
Ohio,Electric Power,1990,108.0521081
Ohio,Electric Power,1991,110.3530229
Ohio,Electric Power,1992,112.0907082
Ohio,Electric Power,1993,115.3469442
Ohio,Electric Power,1994,111.712704
Ohio,Electric Power,1995,112.9083227
Ohio,Electric Power,1996,120.2966284
Ohio,Electric Power,1997,117.4278178
Ohio,Electric Power,1998,120.5151154
Ohio,Electric Power,1999,115.6929856
Ohio,Electric Power,2000,121.6634831
Ohio,Electric Power,2001,115.3154556
Ohio,Electric Power,2002,121.3019094
Ohio,Electric Power,2003,125.0546633
Ohio,Electric Power,2004,120.9888917
Ohio,Electric Power,2005,129.3100674
Ohio,Electric Power,2006,125.6925336
Ohio,Electric Power,2007,127.4279562
Ohio,Electric Power,2008,124.346068
Ohio,Electric Power,2009,111.0347166
Ohio,Electric Power,2010,117.8136187
